track_id,track_name,valence,energy,tempo,duration_ms,mood_label
0S9jMFyzb4YVbzn2oqMSLj,Like You Told Me,0.116,0.378,99.997,177685,sad
0cQSBjDu4kKvbzejPyC9wb,Night - Instinct Version,0.141,0.483,125.986,335248,sad
1GKtfWS6PrvyNcah2jCj4O,Angelo,0.172,0.745,184.246,285217,sad
5PGD7omHFP4WyQ7YUuwuV4,Put Em in the Ground,0.126,0.938,91.952,141435,sad
1WhYwEun6QEsn1f8VtRTbn,Winning,0.155,0.449,154.972,198661,sad
42q9VqB8ooQE5yn3mup3h8,I'll Keep Loving You,0.131,0.12,56.822,314763,sad
0hreO9tj5yiYftUuVThaea,Something Just Like This - Live In Buenos Aires,0.17,0.859,102.913,244240,sad
7wffB5ODeO8G91ZhfeM40p,Life Can Be,0.165,0.29,99.884,220800,sad
22tD1BAF39mQYDaOQgjhr1,Keep U Safe (feat. Shiloh),0.118,0.331,115.064,90649,sad
4qQkUZ5D3vxoLq7925yK72,Midnight Harvest,0.115,0.517,89.996,526589,sad
3F8OmCcFxVdFsgo68JlBLu,Fall into the Light,0.155,0.96,134.162,424520,sad
4aLuIwrsqd79xweBx5M1HW,"Waltz in C-Sharp Minor, Op. 64 No. 2",0.155,0.0253,68.78,227740,sad
2gfa8K4Rkk0jUmQa3vynKr,Naked,0.11,0.487,157.547,183850,sad
41MjODWzYuashsNL3dJycx,One Who Stays (Live) [feat. Nikki Mathis],0.151,0.574,139.938,512208,sad
1yGtwQmr4NRzftGOHU6vX2,So Say We All,0.131,0.718,91.063,199471,sad
6TmR88thEPPTksxoXD1QBj,Paparazzi,0.159,0.0504,119.649,53750,sad
5y3Jmwoa5zrPlypaOe9UM4,Safety (feat. Ralfy The Plug),0.173,0.402,144.338,156735,sad
5PY5NbWxkAUkVQuvIuTHkz,Hallelujah Here Below,0.105,0.399,125.8,423377,sad
2hp0fpGQuCV2Df9fh8Uxyt,Fill Us with Glory,0.147,0.655,125.961,287253,sad
0SE3k6MAyFyurkQkHFsarD,We Would Never Do,0.114,0.565,80.054,221250,sad
4VSvMPZdOa1VrMM7PnJvwX,Bloom,0.155,0.332,83.078,301446,sad
1dnNDM04yKaJl0tQ34TUXd,So Will I (100 Billion X) - Live,0.103,0.581,127.233,424387,sad
0e6vXjs3UcQMswepspDjKX,Someday,0.169,0.594,97.044,205400,sad
15IVQ2kKqQd0UKUw5sccRZ,Have Yourself A Merry Little Christmas,0.161,0.398,176.523,209362,sad
5QRNXnzpVWxSmYfrR1NKdT,"St. Mark Passion, BWV 247 (Reconstr. K. Böhmer, A. Glöckner & D. Hellmann): No. 1, Geh, Jesu, geh zu deiner Pein!",0.125,0.211,111.872,304347,sad
6zv7xL1bE4tH38emhhzWan,Waiting,0.119,0.647,80.029,174431,sad
4LSvvsrdNruJ2UzoKZi84R,Bongo,0.153,0.497,110.656,339150,sad
7KcNFTJq6oYt8m6MOijxYv,Never Enough (Reprise) [Instrumental Version],0.098,0.0743,74.56,84114,sad
1e57DutOjV5KXlNjqWOC61,Hold Your Head Up High - Recorded at Spotify Studios NYC,0.178,0.0738,62.322,214394,sad
5wkjzs2yNT2MYw9ahzeVzo,Bitcoin Cash,0.167,0.419,119.912,186410,sad
1v9LDFlFB1Ypeo9liAtBL1,Reason to Sing,0.122,0.19,139.111,254111,sad
24vhQnVsbHHwlIXH7hD9Eh,Cold Shoulder (feat. YoungBoy Never Broke Again),0.127,0.492,135.038,199508,sad
54rxtpRMFJyBXN5xFTBjYQ,10 ¢,0.154,0.984,102.496,184519,sad
16nN55998H8avhymneR6jz,Say You Won't Let Go,0.184,0.17,82.663,174614,sad
0ZJk1Dj4AzJ66vlenb3qpT,Just Add Me,0.183,0.613,77.999,207150,sad
1OSOIBsJqNzNo76ySo2ziG,"The Firebird (Excerpts Arr. G. Agosti for Piano): No. 17, Lullaby",0.156,0.00561,70.567,197446,sad
1mE2Ttrawfp0TWrfx3BET1,"Capriccio in B-Flat Major, BWV 992 ""Capriccio sopra la lontananza del suo fratello dilettissimo"": III. Adagiosissimo",0.143,0.0531,78.653,250112,sad
0YxN3LNTyJEWuL2QYyuwaF,Rylie's Song,0.154,0.555,75.584,285490,sad
5pRfLIF9VRYnBjgBcpLCSj,YO! MY SAINT - Film Version,0.152,0.396,74.002,310967,sad
5kMnvqShqC4CpCHbGKReId,Leave Me Now,0.181,0.693,102.987,195733,sad
65AQWLVwNeSQpxbQeJQzoE,Up,0.135,0.68,113.973,146364,sad
22haMj5onkIOFASdHHaLUj,"Sonata No. 3 in E-flat Major, Op. 31 (Ludwig van Beethoven)",0.175,0.038,124.611,1273000,sad
1O9DWF3578RHMxZg2nLPeM,Disillusioned,0.152,0.634,81.918,353708,sad
566MMmfMJwlR7oQgRyW2w8,Tetris,0.13,0.581,99.034,232727,sad
0owI1D4QoNafjk73W07MDS,Say Something,0.0978,0.184,94.684,229149,sad
3MuMnMGG3OaFMwJLWrl8yR,"La boîte à joujoux, L. 128: Danse de la poupée",0.147,0.0276,111.468,106567,sad
0hR6TuU1AnS1BuJPOG406P,Selfish,0.0985,0.625,125.017,176413,sad
2TOfLaeAlxFbB59ZYaqPOr,"The Queen of Spades, Op. 68, Act III Scene 5: No. 19, Scene ""Mne strashno!"" - Live",0.173,0.141,62.513,198373,sad
54sxXReK1qKDDjdrKRsUa9,Interlude,0.124,0.228,185.967,98784,sad
45b5fAvIFHBWmEcBGytul1,Weightless - Rival Consoles Remix,0.101,0.77,124.976,372353,sad
0PbrNFllHxgCVJ6XVz5zLt,Shall We Walk Together?,0.18,0.392,83.932,270187,sad
1iHNoaYJzZYmHaq5D1APG9,Gamma (ABGT274),0.165,0.743,127.937,266250,sad
5DYwTB9DBjOjyfnFFivzs8,You are the only one,0.129,0.256,113.734,220513,sad
3F3t4hWwbOYeknl8zmbHUj,Darkside,0.165,0.534,134.914,201941,sad
4VkwgTng6jqmpWJED2jvQI,No Hands (Canz Remix),0.163,0.674,131.535,267521,sad
1BsHaQNqNGn2JXyoocWK1p,"Weihnachtsoratorium, BWV 248, Pt. 2: No. 12, Brich an, o schönes Morgenlicht",0.16,0.192,96.268,104240,sad
0ko5rzWw4uubXAmtu11kql,Found (feat. Dylan Fiedler),0.122,0.297,81.994,192686,sad
5dgkSJAuFXZnwz7OAFUnIk,Disconnect,0.184,0.337,66.933,265883,sad
6mQGhGO1VQNLCUJUdyXUmg,Morderca Serc,0.146,0.207,75.975,184607,sad
47qXmZMqUZDXSnP5zONlwY,Grown-Up Christmas List (feat. Kelly Clarkson),0.182,0.375,121.811,281973,sad
49y2VrMPdKHgjugZh4gqD9,Arcus,0.113,0.886,150.082,201600,sad
7GQrJ7m97MGjyQattLABVP,Getting Over You - R3HAB Remix,0.118,0.646,91.946,187826,sad
2Vtz57VrnXiqKXOJek8Sjp,Boss Up,0.163,0.636,77.248,180874,sad
70RgKIoqwJ78ffRBmjxH0e,"Casual Horns, Dog",0.144,0.431,70.916,196447,sad
3SgJiWr0TE2noAbokCyYuW,Havoc,0.128,0.611,110.006,274513,sad
5Qj4iV4ErJN3156bpU815s,"Bist du bei mir, BWV 508",0.16,0.121,127.807,161293,sad
1DSEgfoCCZS2jpC12DRwH0,Hide No More,0.152,0.78,92.011,219171,sad
7LhTzR6SDvcYeUM32eN3qw,In a Different Light,0.174,0.901,103.011,240312,sad
6XbWvUTeqV0HjqTR0tMFfR,"The Art of the Fugue: Contrapunctus 12 (rectus), BWV 1080/12/1",0.107,0.00822,86.949,359333,sad
0j1hUzSrg7wzYuFZ7ONjSa,Her,0.174,0.785,155.972,252051,sad
76vWvM44jeCgBKryBaLcqe,Let You Know,0.159,0.449,123.932,190072,sad
1x3W8RZxW94lrVGhP95qA6,You Are The Reason - Duet Version,0.151,0.356,171.454,190760,sad
3fVlhP6MF3Wfq4Zaa5Oann,(Interlude),0.141,0.233,99.6,130271,sad
5DBz188AP1atzNFytyV0N7,Won’t Let You Down,0.109,0.638,149.955,194378,sad
39Rqt9KEOpsBG5T2wvy0np,Feel Good,0.165,0.254,124.035,195973,sad
53AwseSWWvXuBtcXUR42Ad,Chakra,0.141,0.615,181.903,248093,sad
3KQuhzMHHbds6YHZNQzPvk,RD 1,0.15,0.271,115.827,269312,sad
5jLm8MS0pkMrsyR0KdDKz5,Libertà,0.154,0.948,139.95,234933,sad
2zw5LntTY65Y9H1OxYhdVZ,4 U,0.132,0.548,115.424,206870,sad
47w11QEAirqz5ViDsEAF8h,Complicated - Aérotique & Glaceo Remix,0.101,0.637,109.993,205198,sad
4RS5YQc87OEivTkHVKEZPh,Call Out My Name,0.13,0.318,128.215,280234,sad
2RrDr2xWoILVOswC02Q5Wo,What You Ask,0.109,0.154,120.635,396190,sad
6H9j1XYqjPWxIxsN2fBifw,Destination - Above & Beyond Remix,0.108,0.96,137.008,182038,sad
7qn8xqme98GcUL22go9Wet,Quinto Tono (Authentus Tritus) (Gradual: Bonum Est Confiteri Domino / Versiculo: Ad Adnunciandum) - Remastered,0.115,0.0167,168.509,183867,sad
1KcXvU8qkCRLHFLN9pfwKU,Another Way,0.166,0.655,121.986,346255,sad
2kbRwVSFORI648pd5yd59y,On the Mortal Silk,0.108,0.666,99.989,69799,sad
42RyGLGcSuCwYwvo3A1Hma,Imagine - Solo Piano,0.145,0.0679,170.621,234855,sad
4RC1f22Aky5pYPRU3kqeDB,Great Spirit (Mix Cut) - Wildstylez Remix,0.115,0.489,148.522,105844,sad
6knrMfSWJS4BTYUhAmqVOu,"China Doll - Live at Hec Edmundson Pavillion, University of Washington, Seattle, WA 5/21/74",0.149,0.188,106.35,333387,sad
73Ii7aIxnVAxv8dgAt3aId,From the Subway Train,0.105,0.43,72.09,57370,sad
4zCQnIzhJLBnrldQ1QYCTD,Spits,0.138,0.478,114.991,176040,sad
4PMbXax6NwmeFpnjhlN91p,The Unexamined (Big Bang)(WYM211) - Extended Mix,0.109,0.859,128.955,278625,sad
5JbP7X5WeTSPGbAewWYgxc,Dimanche (feat. Bertrand Belin) [Laurent Garnier Remix],0.165,0.609,119.99,398000,sad
5VQpJ2AY2iMzrRZKgcvNjh,Tenemos Que Hablar,0.144,0.512,146.075,224512,sad
3mEh0nBj27G6p2fP3A8ScF,Stars Fell On Alabama,0.166,0.109,169.176,214053,sad
1K6S5XkxaahQ8v5c679vkW,Cieli e terra nuova,0.159,0.193,79.489,93497,sad
3mDcYzo0VwMD8s7dtTYwWW,Die For You,0.175,0.798,150.044,317440,sad
3Ki5aHaYWC2oqCYT21IyuH,Samsara,0.103,0.674,117.029,218537,sad
7KeZAWoBlXd60FGzxUg3NG,I Entered,0.126,0.954,115.005,323993,sad
37fcOImXwKOFOUwKYud0W0,CharacterSelect ВыборПерсонажа,0.184,0.576,109.041,140750,sad
0HSwKxuo6xC2I5Q3PRd0h4,"Symphony No. 2 in D Major, Op. 36: I. Adagio molto - Allegro con brio",0.184,0.178,87.003,609827,sad
5q7vBHsRLTWWUjeEhkmELK,Be My Joker,0.158,0.0758,74.925,160027,sad
6Pc1kUzYuP3WBAnj08kOWP,The Moon and St. Christopher,0.171,0.187,92.346,265931,sad
1WU3fG5GlEsQSsxj4SlGn2,Yarusalem Naayaka,0.134,0.397,163.868,222644,sad
0YWf4T8ShlufDFCGFi4YKI,Te Amo Señor,0.109,0.335,144.082,313836,sad
5bYgSY9Pgm3XBEzAM597RA,Naked (ABGT300) - Above & Beyond Club Mix,0.161,0.804,128.284,338621,sad
6ayi6OUzdYUQsqMstfkaut,Learning To Live (ASOT 848),0.165,0.937,135.971,296813,sad
3IWrSrbTRv0TGgxZ4BrMBN,"The Queen of Spades, Op. 68, Act II Scene 4: No. 16, Scene ""Vse tak, kak mne ona skazala"" - Live",0.12,0.0235,135.708,379733,sad
0ceFM990YYkTgjc1J2Vcxc,"Requiem in D Minor, K. 626: VII. Communio & VIII. Lux aeterna",0.108,0.265,104.1,504880,sad
7oAfb9p79qaNktgCyBoQtK,graze,0.152,0.431,82.379,163625,sad
1OKKmwlHJN2uvqiUNxLRAp,Most Nature Music,0.118,0.213,99.237,259581,sad
4nOcwlzhIDl4IRgruK0uH8,White Cube,0.183,0.939,150.027,213893,sad
19jZk7rkXZaNVJPdsBR3Yo,Amorfoda (Remix),0.125,0.577,148.07,178383,sad
4epgZo4sHJCyFz4Dw2PpZr,"3つの新練習曲, 第 3番 変イ長調",0.0984,0.0822,211.154,123720,sad
6inlk4xK5PZplviclbvLJT,Vero,0.138,0.504,110.223,698000,sad
5qOCmP9qU3AmeCIZ4hjimg,Believe - with Kane Brown,0.184,0.394,120.049,311200,sad
41VvlA0vOAudm0y3SrmYcQ,Sent,0.124,0.16,93.083,120000,sad
3dT03r4632WrqQaug7CsN9,Limp Wrist (feat. The Committee Sounds),0.172,0.436,71.771,191372,sad
1pQLdkgWmjAiZyIxyPwMVn,"Scherzo No. 3 in C Sharp Minor, Op. 39",0.11,0.0335,57.662,499833,sad
4DdgOzDiK3VocRlOpgyZvI,铃犀,0.122,0.453,141.061,294000,sad
4Ev6apASguqUPEQk67DXYN,I Saw the Universe in Her Eyes,0.159,0.148,88.081,218365,sad
05jgVuDYpsMbX9fOXchCWX,Séptimo Tono (Authentus Tetrardus) (Alleluia / Versiculo: Pascha Nostrum / Versiculo: Epulemur) - Remastered,0.115,0.0356,133.423,168467,sad
1wQxWFfARHkHVPd9PnZiKU,Night Terrific! (feat. Yaqob),0.167,0.319,82.007,164267,sad
5tB1W3ONLpXw1OiT3WjsA6,"String Quartet No. 3 in B-Flat Major, Op. 67: III. Agitato (Allegretto non troppo)",0.101,0.064,55.071,459707,sad
2w1G9gmSu4kQY3aRRH35Sq,Dusk Till Dawn,0.154,0.364,89.007,248090,sad
4k6Q7ToZl7uxL9SKridmGf,Only In A Dream,0.162,0.866,144.979,328345,sad
3kp92ztWrMPXBDx6GZx48f,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": IV. Finale. Allegro molto",0.151,0.113,131.279,672530,sad
27mk3uvDP9NnvNVazB3EDs,To The Moon,0.179,0.486,123.957,171800,sad
4aQUfDEayLEqJuMS8mKabz,Ego Death,0.142,0.936,127.974,290694,sad
6PQqchEoE1JR2QNPN7lXz0,Pesto,0.151,0.445,81.007,207871,sad
0RwViUiAjvbdi3WeZsYVYR,Smash,0.159,0.523,107.875,204456,sad
5taQzuT8x91iix6CckJVod,Anything Everywhere,0.161,0.00768,68.083,116739,sad
5747srbWNAgudpS8850IeY,Why Were You Here,0.166,0.477,121.542,174915,sad
0ZTEmCVtTrZ4ozdlFR6Hkr,Shor: Seascapes: III. Gathering Storm,0.155,0.118,87.305,228973,sad
6nd5WEMEIkhKRrCxktaNIH,"Suite bergamasque, L. 75: No. 1, Prélude",0.137,0.0849,168.629,247781,sad
4Fj4vnOzUSKRfngd5Mf2oW,Familiar Five,0.12,0.633,103.005,224272,sad
3Tzu0Ro1nf84TaDmXGpMLq,"Love Is in the Air (From ""Yoshi's Story"")",0.127,0.145,127.906,140641,sad
5qiR5UlG5PcYHMb66jTD4v,That's All,0.174,0.488,170.068,194265,sad
4TiibPRVQV9oG8n3rjhdrB,Beyond Amends,0.123,0.334,58.699,245250,sad
2pgTLWJJy7kGHyJx8c6A2m,Lost,0.12,0.669,103.992,370000,sad
1QlDFCgVgCIsktGAnFhalK,Detritus,0.104,0.191,176.029,100909,sad
3UzpVrT8Y4AsSkkWjp61JJ,For You,0.168,0.683,144.817,70759,sad
2F4XmP05OpK74buHuQVWdI,Where the Drums At,0.122,0.913,128.056,198750,sad
2yy7Ivdz9dcg3fUhN7fpwU,Tú Estás Aquí,0.106,0.362,120.889,287301,sad
5T26laSp1FqBfzkHa4aZR7,Patty Cake,0.181,0.34,146.009,170959,sad
0Lr36cEHlZeTE8AsouG7Az,"Requiem in D Minor, K. 626: III. Sequenz: Rex tremendae majestatis",0.116,0.0847,98.142,118933,sad
78djpoagtydDKnMwD0M1FH,Seven Days Walking / Day 1: Low Mist Var. 2,0.162,0.189,116.258,343479,sad
55WRsUGmTPzsSpZBLOI2Jg,O.Y.L.,0.177,0.71,136.038,176471,sad
3wwSKZtQ9BYSTE4S3gDHTr,Know Your Worth,0.137,0.64,152.713,263589,sad
3DWg7vPW9jrFTje5tScF4N,"Kyrie, Gott Vater in Ewigkeit, BWV 669",0.14,0.00263,66.627,274173,sad
60iduN4VZZmtnFqYucEbKf,Lost in My Way,0.115,0.544,120.043,179000,sad
5e7lWWdgLnz4UZfsBDCzB1,The Warrior,0.159,0.749,118.182,257650,sad
1rIvIifhYqdH5OHQjvbykW,Can't Go Back,0.106,0.18,121.967,223893,sad
24kUEDm2KxTHbflxgqLHdw,"Bend Over (Stand Up) - From ""Pitch Perfect"" Soundtrack",0.123,0.684,195.832,46709,sad
08KVVbWhtwIUDV15jBYSVA,On The Neck,0.123,0.63,134.039,206250,sad
3VJ7f3005T2frGVK4Zmd91,Violet Night (Z Mix),0.179,0.762,128.004,228750,sad
0vkudxY5uJTbYtBcvT3u4z,ピアノソナタ 第23番 ヘ短調 作品57《熱情》 2.Andante con moto,0.0986,0.00708,65.134,416108,sad
2kUPLT7dsavhouHQU3gCkt,Iam Just a Hologram,0.181,0.636,97.04,84141,sad
50gzNT25PnHPq9r7OAWKv5,f a r a w a y,0.151,0.491,129.806,170480,sad
3uZDgxu1EsJyCT9rVlyERM,"Schmücke dich, o liebe Seele, BWV 654a",0.145,0.00108,105.712,481027,sad
1LQEKxKqFOvxs8l8r3Lgqm,Won't Back Down,0.121,0.179,76.742,191627,sad
3DwBIsiTSPvqzRn6ypiWPw,More Than Anything,0.18,0.374,119.959,265653,sad
27koz3W9sYuMoUoWRftXGo,Forever,0.134,0.584,163.864,165381,sad
3XyPerdo0GFf5urLTHPQsM,Pray (feat. Brian Angel),0.152,0.503,104.632,188333,sad
4m42E898IHpyrvA0Kidx1h,Comfort,0.182,0.681,146.025,214521,sad
0JsHkeUd5sQ10HHHirVz0E,Turn On,0.171,0.492,115.005,239478,sad
4A6mvSBgUdUiQgaQ6CNP50,Beautiful Life (ASOT 864),0.123,0.898,138.008,285650,sad
6hzEcIWZ0kijKxVFU94QDl,Blood in the Water,0.113,0.428,76.539,287983,sad
0g7URmyVkO2m3b6Lm5xP1l,Work It,0.182,0.889,86.011,147907,sad
0QF41IR1lESc3Ok3uaircx,HowToRobAGrave (feat. Project Pat),0.161,0.483,110.091,139560,sad
0fGEVf2uIYoeLnOyhTOYUM,Paper Whales,0.119,0.368,128.008,226998,sad
3I5XPuWIdLuKjrSBDufzDG,J Well,0.164,0.586,136.966,256340,sad
5cpu2mnDCPI1QUSfXB8W6V,ピアノとヴァイオリンのためのソナタ ハ長調 K.296 II.Andante sostenuto,0.138,0.0688,120.659,354973,sad
7jfoaz5faRyUB72zdUl0ys,Things I Can't Say,0.108,0.426,82.826,175073,sad
2UGfPqLXsHQiqTE1cOQa4F,Only Jesus (How Great) - Live,0.145,0.658,155.866,319892,sad
7putJdDHoVDw7wHGUfrINw,The Innocent,0.142,0.399,126.91,336152,sad
1gcwUNTvVzRzPnmdAsUJmy,Rat,0.113,0.973,99.911,203250,sad
2zrqlTdVzX5UW8MORWa4WN,"Wharf Rat - Live at P.N.E. Coliseum, Vancouver, B.C. 6/22/73",0.173,0.251,122.788,478373,sad
4bMrguhtW5l31SNXd5IdSK,In the End,0.102,0.671,88.033,234716,sad
7BRuyIFOi6cciXtNzKCGqY,Saving Light (ASOT 900 - Part 1),0.157,0.529,131.806,205570,sad
5QYK1uAzcuyu92S5zBSIVW,Megha Megha Karaoke,0.118,0.484,157.022,271957,sad
5yarjtMTvYsB620gDn8T5U,Rey's Theme,0.18,0.918,103.713,188008,sad
5Guana9cMolXSB28I8NG7w,Stranded,0.161,0.6,114.971,229582,sad
6z984qW3HXofsTSxe9ktJ7,"Concerto for Strings in A Major, RV 109: II. Adagio",0.129,0.0363,97.215,64406,sad
44Du2IM1bGY7dicmLfXbUs,Final Fantasy,0.104,0.448,144.204,219960,sad
6G7ifLUPdgSr7fTjqDikSw,Cave of Focus,0.147,0.152,68.298,64412,sad
6C6XkueiiBWdAzH1y7k54m,"L'Art de la Fugue, BWV 1080: Contrapunctus II",0.146,0.23,91.259,220520,sad
6kqkgzERW3w4FtDjpkNBa3,Get Ready And Dance (We Love Trance 2018 Anthem) [ASOT 858],0.152,0.935,133.889,233260,sad
6uUhBh0TMI8N0TiU96OH2M,Blackened Soil,0.119,0.969,114.933,242107,sad
7CilHETYfAuaaiNvmZGuVS,Lately,0.128,0.544,134.856,205450,sad
31Yu2LXnwbGbu7TN5cvMC7,Starlight,0.142,0.234,97.044,241059,sad
49QVOdWgGagzLrThkIqtK6,Scared Of Love,0.161,0.551,157.989,170539,sad
0ij8DanF7KKjoXcsP1FRws,"Waltzes, Op. 64: No. 2 in C-Sharp Minor",0.151,0.0718,73.632,234533,sad
2eZTjCIGxzU8I9jvlUNxFv,Dawn (Pride & Prejudice),0.152,0.0104,66.931,133800,sad
0amx4YbkxcWOb5mjAxbaE7,The All American Criminal,0.151,0.0541,119.776,151066,sad
1S33Xx4qJvlyIo4t4CnsLj,I Choose You,0.164,0.148,84.997,227600,sad
5y52DMtcUd9c1hgcPRHK0p,In This Moment,0.125,0.0131,65.492,166828,sad
4xfrtE7LNDhqFLYuYoutl0,Believe,0.14,0.809,179.911,256052,sad
34Qd5VL7u5WN3fPGzQOktb,"Prelude and Fugue in F Minor, BWV 857 (Johann Sebastian Bach)",0.107,0.0576,131.08,369485,sad
61OUSQWoVYXyO5mpzL4hX3,Down,0.122,0.273,109.979,224395,sad
1PJhowVn8mssTCmnTGYPQE,"Waltz in A-Flat Major, Op. 64 No. 3",0.181,0.0687,131.812,274453,sad
6GElvFOBjMbUmzyFBNZQIm,Desire,0.176,0.713,120.038,212600,sad
4CtVpqH7FtlBhD74JIkpwV,Мелодія,0.16,0.747,113.299,234389,sad
14JPItdnpa9eRIZxm2FHNh,Tarantula,0.124,0.458,93.462,227727,sad
1BnJUNKaxvoG485jIVL4RL,First Love - Live,0.142,0.725,159.909,325000,sad
6qK8Mk11NcnSOsRGy4Kidi,West Side Story (Original Broadway Cast) [Remastered]: Act I: Maria,0.13,0.0929,82.074,159933,sad
1NbGO0gTE1kAnMsXxap98w,Hommage à Debussy (Version for Piano),0.153,0.00442,97.561,164345,sad
0breNGS0YM0gDQriLT8OYN,Footprints On The Moon,0.118,0.924,137.998,238261,sad
6AcYLHkLDFn6qcZiPS6xNc,A Whiter Shade Of Pale - Recorded at Spotify Studios NYC,0.124,0.0531,72.708,208889,sad
0RxDaRVhFRSkcFMDF8dXsD,Jerzmanowa,0.175,0.307,107.901,377747,sad
1aMmWqnfEtwrn6RKeMLcbg,Whistle,0.156,0.0653,99.993,217234,sad
4rhyGLFDFQPdWKBrtnwfFY,Spacey Binaural Beats,0.143,0.355,80.678,150000,sad
6h1qlb4nsKO289AkLraGPc,Melatonin,0.128,0.078,74.745,153938,sad
5hEpgHXlVfqssRetY3O4iV,"6 Épigraphes antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été",0.108,0.00999,62.282,146936,sad
6v9zr2YODErHGoPF0lNB8O,Let's Take a Trip,0.112,0.467,128.049,209544,sad
3rCMjdm8ImoJ0YPzySsOWq,The Baby Kicks (The Big Day),0.133,0.0476,131.967,133372,sad
3H133e9jJKoQlGhRRuhHfm,Sa Iyo,0.176,0.222,84.722,230522,sad
50575stLjytVbzg1kqKnOw,Grape Soda,0.147,0.869,185.174,108904,sad
7Kj8kzrzlGHqxPo02iSpaR,Intro,0.157,0.614,135.94,104751,sad
2tYu8RHIxR2yZXxrGmISPH,Loveyouwannaloveyoubaby,0.103,0.585,118.088,468341,sad
7p93udj0pIzdIxVSiUSK4X,Lullaby,0.112,0.858,131.929,236373,sad
1hra6SWM4norSl8bffiZhl,"6 Variations in F Major on ""Salve tu Domine"", K. 398",0.135,0.158,80.821,510933,sad
0xN06hTfTRlrzLJM4eirBy,Broken - Original Mix,0.182,0.594,150.13,92980,sad
3f4sVVxJu5vIa4528pJCkZ,It's Her Love,0.102,0.0945,127.005,258831,sad
71758Gjy04sbAKfVndLAfb,Time to Relax,0.125,0.0838,145.802,140579,sad
6hcu8wBTAq7B23tmbJOurx,The Destiny Of Sam-jang,0.101,0.259,64.156,149062,sad
6tqmVqjACzP5RT5sKNYkww,The Farmer and the Field,0.105,0.333,129.945,323027,sad
0iIdlJmMH18tBxmmwKgoc4,I Ran Away,0.18,0.635,90.059,188240,sad
2VF64Ea6A6QzTMlbS74MTI,Coven,0.137,0.892,80.189,246219,sad
79UY7MccMqfT4aQzg7OLti,Sold (feat. Gemaine),0.183,0.521,87.897,204545,sad
0nPZf7xr7raMclP4jS62Ww,Nothing is Impossible,0.135,0.309,127.083,163893,sad
2HiekHbw2N9r2094Tt1mvS,MEMENTO,0.142,0.485,90.962,265080,sad
2NwCjvTbONHv0DaNMB5a8L,get along/wassup,0.153,0.642,180.925,248368,sad
2u93EaalNU05TgDm1fsb0W,Don't Look Back,0.155,0.944,153.896,265533,sad
44LISQd6IiOz0p1gclJZyF,Puno,0.179,0.148,167.764,364000,sad
30tdoguBUvIApritT4DToY,Obsession,0.141,0.516,195.926,256257,sad
5kDLHznIR0eVZk0NMAnkqa,Floating,0.127,0.0404,73.445,317625,sad
3rqCaEftwNfbNQgXPNDfjy,Falling Rain and Light - Plains of Heaven Remix,0.142,0.638,144.103,364573,sad
2InUprupL6oUZn2095STqk,458 Part 2,0.106,0.481,60.581,43234,sad
1A3HUsPzNcHSpZdNIGH1oH,Hers (interlude),0.135,0.318,101.49,61373,sad
3idlaMEryzW6ujhXOxt5Oj,End of Love,0.174,0.578,144.19,216000,sad
7yxxOZGMVcYJqUfeDqjEo7,Never Let Up,0.182,0.531,145.078,150500,sad
0a1F2oPsxwFkpkEIVoaB4j,Che Revolution (feat. La Dame Blanche),0.155,0.919,109.022,220183,sad
32QYrUt3eEufDd4cop3dbu,The Perfect World - Guitar Version,0.157,0.968,120.048,300569,sad
0IrF79hqKfaEpU0cplOPlT,Sheikh Abu Dhabi,0.181,0.612,114.97,252522,sad
0HhKjbbmI4niCr59YdVl4d,"Preludes, Op. 28: No. 6, Lento assai in B Minor",0.151,0.00357,69.027,191085,sad
5u9Ry2xLseqbMhEfp4CtCz,Famous Last Words,0.159,0.336,155.515,34547,sad
7EuP51WDbv6b4HbsfAg4qN,14U+14ME,0.101,0.678,127.951,294133,sad
2MrpbWnnAvCrFPyGaosJ8y,Couldn't Tell,0.159,0.535,101.921,256998,sad
05FSDW170E4Brk3Et2Tsn9,Puli Onnu,0.138,0.542,173.21,240857,sad
2ZPDsG5Ps3VUaXHEvsjxV6,Wide Awake,0.124,0.624,148.589,195093,sad
0Q7p9rN6ubFdrSUwnaxnwq,12 Rounds,0.13,0.706,143.193,219619,sad
3lT1d6CeU9GOSc06mzESU5,Kurumba - Karaoke,0.169,0.713,89.997,266242,sad
0TbP1ASV5mBpwpME75LWRA,Carry You,0.142,0.34,78.091,268906,sad
3B5dhs840wjPCME4xrsg6l,An Update,0.115,0.0561,86.504,196159,sad
2k8BFWQeK9iaGYcpknP9bB,Day of the Sell Out,0.119,0.43,77.88,371567,sad
6P2rk3QpeckKbGMLsZwgFC,Bounded,0.102,0.167,109.002,190360,sad
5Hg4YsYMMTMJ96TeBx6hRh,"Blessed, Pt. 2",0.147,0.202,198.252,60336,sad
0kqB7l3ANYR6MvAHJnGGzM,"Quantum Flux - Live in Manchester, Uk",0.133,0.954,109.942,247080,sad
7M6oX5FiG6GZIKsxlMZwBq,Mars from the Window,0.16,0.763,115.857,88000,sad
2d0mWiCt6xqKxuT594V2bS,Serpihan Hati,0.177,0.35,128.684,273690,sad
